NestID,Year,Species,Pasture,Patch,Patchsize_ha,Pasture.Patch,Treatment,Grazed?,Sprayed?,TSF,TSF_2,visitID,Visit#,Trials,Initiation,InitiationJulian,Date,JulianDate,JulDate_2,JulDate_3,ExpDays,Survive,Stage,HostEggs,HostChicks,ParasiteEggs,ParasiteChicks,#Chicks,ParasiteEggs?,ParasiteChicks?,Parasitised?,NestSubstrate,SubstrateType,SubstrateGeneral,Substrate_ht,Substrate_wd,NestHt_rim,NestHt_bottom,Nest_CSG,Nest_FEAR,Nest_WSG,Nest_SDV,Nest_Forb,Nest_Legume,Nest_Bare,Nest_Wood,Nest_LitCov,Nest_MaxHt,Nest_#Shrubs,Nest_#PNShrubs,Nest_#PNClumps,Nest_#PNForbs,Nest_#PNSites,Nest_AvgLitDep,Nest_StDevLitDep,Nest_AvgRobel,Nest_StDevRobel,Patch%Herb,Patch%Imperv,Patch%Crop,Patch%Trees,Patch%Water,Pasture%Herb,Pasture%Imperv,Pasture%Crop,Pasture%Trees,Pasture%Water,Nest1000m_Herb,Nest1000m_Crop,Nest1000m_Trees,Nest1000m_TreesCrop,Nest500m_Herb,Nest500m_Crop,Nest500m_Trees,Nest500m_TreesCrop,Nest250m_Herb,Nest250m_Crop,Nest250m_Trees,Nest250m_CropTrees,TREE_DIST,TREE_DIST_2,CROP_DIST,CROP_DIST_2,ROAD_DIST,ROAD_DIST_2,1000m_treeedge,1000m_cropedge,1000m_roadedge,500m_treeedge,500m_cropedge,500m_roadedge,250m_treeedge,250m_cropedge,250_roadedge
STE DICK 4 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4723,1,1,6/9/14,160,6/18/14,169,28561,4826809,2,1,Laying,2,0,2,0,2,1,0,1,Buckbrush,Woody,Woody,70,35,20,13,74.2,62.2,18.4,1.4,34.2,0.6,3.2,3.2,95.6,9,14,5,1,2,8,3.333333333,2.518975604,6.4,1.353358396,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.33508549,28.83623978,14.98476051,43.82100029,53.82351979,27.3336156,14.77096829,42.10458389,59.79697806,29.27332207,0.412651236,29.68597331,71.493219,5111.280363,19.11299,365.3063867,54.53533,2974.102218,91.73129,53.50356,29.36469,86.14946,30.07811,28.16169,86.53833,26.99749,49.48839
STE DICK 4 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4724,2,1,6/9/14,160,6/20/14,171,29241,5000211,2,1,Incubation,2,0,2,0,2,1,0,1,Buckbrush,Woody,Woody,70,35,20,13,74.2,62.2,18.4,1.4,34.2,0.6,3.2,3.2,95.6,9,14,5,1,2,8,3.333333333,2.518975604,6.4,1.353358396,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.33508549,28.83623978,14.98476051,43.82100029,53.82351979,27.3336156,14.77096829,42.10458389,59.79697806,29.27332207,0.412651236,29.68597331,71.493219,5111.280363,19.11299,365.3063867,54.53533,2974.102218,91.73129,53.50356,29.36469,86.14946,30.07811,28.16169,86.53833,26.99749,49.48839
STE DICK 4 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4726,3,1,6/9/14,160,6/23/14,174,30276,5268024,3,1,Incubation,2,0,2,0,2,1,0,1,Buckbrush,Woody,Woody,70,35,20,13,74.2,62.2,18.4,1.4,34.2,0.6,3.2,3.2,95.6,9,14,5,1,2,8,3.333333333,2.518975604,6.4,1.353358396,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.33508549,28.83623978,14.98476051,43.82100029,53.82351979,27.3336156,14.77096829,42.10458389,59.79697806,29.27332207,0.412651236,29.68597331,71.493219,5111.280363,19.11299,365.3063867,54.53533,2974.102218,91.73129,53.50356,29.36469,86.14946,30.07811,28.16169,86.53833,26.99749,49.48839
STE DICK 4 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4727,4,1,6/9/14,160,6/24/14,175,30625,5359375,1,1,Nestling,0,2,0,2,2,0,1,1,Buckbrush,Woody,Woody,70,35,20,13,74.2,62.2,18.4,1.4,34.2,0.6,3.2,3.2,95.6,9,14,5,1,2,8,3.333333333,2.518975604,6.4,1.353358396,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.33508549,28.83623978,14.98476051,43.82100029,53.82351979,27.3336156,14.77096829,42.10458389,59.79697806,29.27332207,0.412651236,29.68597331,71.493219,5111.280363,19.11299,365.3063867,54.53533,2974.102218,91.73129,53.50356,29.36469,86.14946,30.07811,28.16169,86.53833,26.99749,49.48839
STE DICK 4 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,7373,5,1,6/9/14,160,6/25/14,176,30976,5451776,1,0,Nestling,0,2,0,2,2,0,1,1,Buckbrush,Woody,Woody,70,35,20,13,74.2,62.2,18.4,1.4,34.2,0.6,3.2,3.2,95.6,9,14,5,1,2,8,3.333333333,2.518975604,6.4,1.353358396,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.33508549,28.83623978,14.98476051,43.82100029,53.82351979,27.3336156,14.77096829,42.10458389,59.79697806,29.27332207,0.412651236,29.68597331,71.493219,5111.280363,19.11299,365.3063867,54.53533,2974.102218,91.73129,53.50356,29.36469,86.14946,30.07811,28.16169,86.53833,26.99749,49.48839
STE DICK 5 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4729,1,1,6/6/14,157,6/20/15,171,29241,5000211,1,1,Incubation,5,0,2,0,2,1,0,1,Fescue,Grass,Herbaceous,80,35,18,12,93.2,76.8,3.8,1.2,10.2,5,0,3.2,98,7.8,10,2,0,0,2,3.15,1.400892573,4.05,2.723677854,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,51.6190365,30.21332319,14.14792884,44.36125203,57.21839531,22.88514008,16.31550792,39.200648,81.28092101,2.997754307,0.486371537,3.484125844,37.461409,1403.357164,208.377059,43420.99872,43.203893,1866.57637,89.07636,52.88934,24.28403,94.15001,30.04952,25.34149,104.74486,11.49959,49.96104
STE DICK 5 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4730,2,1,6/6/14,157,6/23/14,174,30276,5268024,3,1,Incubation,5,0,2,0,2,1,0,1,Fescue,Grass,Herbaceous,80,35,18,12,93.2,76.8,3.8,1.2,10.2,5,0,3.2,98,7.8,10,2,0,0,2,3.15,1.400892573,4.05,2.723677854,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,51.6190365,30.21332319,14.14792884,44.36125203,57.21839531,22.88514008,16.31550792,39.200648,81.28092101,2.997754307,0.486371537,3.484125844,37.461409,1403.357164,208.377059,43420.99872,43.203893,1866.57637,89.07636,52.88934,24.28403,94.15001,30.04952,25.34149,104.74486,11.49959,49.96104
STE DICK 5 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4731,3,1,6/6/14,157,6/24/14,175,30625,5359375,1,1,Nestling,1,4,1,1,2,1,1,1,Fescue,Grass,Herbaceous,80,35,18,12,93.2,76.8,3.8,1.2,10.2,5,0,3.2,98,7.8,10,2,0,0,2,3.15,1.400892573,4.05,2.723677854,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,51.6190365,30.21332319,14.14792884,44.36125203,57.21839531,22.88514008,16.31550792,39.200648,81.28092101,2.997754307,0.486371537,3.484125844,37.461409,1403.357164,208.377059,43420.99872,43.203893,1866.57637,89.07636,52.88934,24.28403,94.15001,30.04952,25.34149,104.74486,11.49959,49.96104
STE DICK 5 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4732,4,1,6/6/14,157,6/25/14,176,30976,5451776,1,1,Nestling,1,4,1,1,2,1,1,1,Fescue,Grass,Herbaceous,80,35,18,12,93.2,76.8,3.8,1.2,10.2,5,0,3.2,98,7.8,10,2,0,0,2,3.15,1.400892573,4.05,2.723677854,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,51.6190365,30.21332319,14.14792884,44.36125203,57.21839531,22.88514008,16.31550792,39.200648,81.28092101,2.997754307,0.486371537,3.484125844,37.461409,1403.357164,208.377059,43420.99872,43.203893,1866.57637,89.07636,52.88934,24.28403,94.15001,30.04952,25.34149,104.74486,11.49959,49.96104
STE DICK 5 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4733,5,1,6/6/14,157,6/27/14,178,31684,5639752,2,1,Nestling,1,4,1,1,2,1,1,1,Fescue,Grass,Herbaceous,80,35,18,12,93.2,76.8,3.8,1.2,10.2,5,0,3.2,98,7.8,10,2,0,0,2,3.15,1.400892573,4.05,2.723677854,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,51.6190365,30.21332319,14.14792884,44.36125203,57.21839531,22.88514008,16.31550792,39.200648,81.28092101,2.997754307,0.486371537,3.484125844,37.461409,1403.357164,208.377059,43420.99872,43.203893,1866.57637,89.07636,52.88934,24.28403,94.15001,30.04952,25.34149,104.74486,11.49959,49.96104
STE DICK 5 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4734,6,1,6/6/14,157,6/28/14,179,32041,5735339,1,1,Nestling,1,3,0,0,0,0,0,0,Fescue,Grass,Herbaceous,80,35,18,12,93.2,76.8,3.8,1.2,10.2,5,0,3.2,98,7.8,10,2,0,0,2,3.15,1.400892573,4.05,2.723677854,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,51.6190365,30.21332319,14.14792884,44.36125203,57.21839531,22.88514008,16.31550792,39.200648,81.28092101,2.997754307,0.486371537,3.484125844,37.461409,1403.357164,208.377059,43420.99872,43.203893,1866.57637,89.07636,52.88934,24.28403,94.15001,30.04952,25.34149,104.74486,11.49959,49.96104
STE DICK 5 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4735,7,1,6/6/14,157,6/29/14,180,32400,5832000,1,1,Nestling,0,3,0,0,0,0,0,0,Fescue,Grass,Herbaceous,80,35,18,12,93.2,76.8,3.8,1.2,10.2,5,0,3.2,98,7.8,10,2,0,0,2,3.15,1.400892573,4.05,2.723677854,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,51.6190365,30.21332319,14.14792884,44.36125203,57.21839531,22.88514008,16.31550792,39.200648,81.28092101,2.997754307,0.486371537,3.484125844,37.461409,1403.357164,208.377059,43420.99872,43.203893,1866.57637,89.07636,52.88934,24.28403,94.15001,30.04952,25.34149,104.74486,11.49959,49.96104
STE DICK 5 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,4736,8,1,6/6/14,157,6/30/14,181,32761,5929741,1,1,Nestling,0,3,0,0,0,0,0,0,Fescue,Grass,Herbaceous,80,35,18,12,93.2,76.8,3.8,1.2,10.2,5,0,3.2,98,7.8,10,2,0,0,2,3.15,1.400892573,4.05,2.723677854,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,51.6190365,30.21332319,14.14792884,44.36125203,57.21839531,22.88514008,16.31550792,39.200648,81.28092101,2.997754307,0.486371537,3.484125844,37.461409,1403.357164,208.377059,43420.99872,43.203893,1866.57637,89.07636,52.88934,24.28403,94.15001,30.04952,25.34149,104.74486,11.49959,49.96104
STE DICK 5 14,2014,DICK,STE,S,113.66,STE.S,GrazeBurn,Yes,No,2,4,7374,9,1,6/6/14,157,7/1/14,182,33124,6028568,1,1,Nestling,0,3,0,0,0,0,0,0,Fescue,Grass,Herbaceous,80,35,18,12,93.2,76.8,3.8,1.2,10.2,5,0,3.2,98,7.8,10,2,0,0,2,3.15,1.400892573,4.05,2.723677854,0.545049644,0.012519671,0.263977561,0.148450326,0.030002799,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,51.6190365,30.21332319,14.14792884,44.36125203,57.21839531,22.88514008,16.31550792,39.200648,81.28092101,2.997754307,0.486371537,3.484125844,37.461409,1403.357164,208.377059,43420.99872,43.203893,1866.57637,89.07636,52.88934,24.28403,94.15001,30.04952,25.34149,104.74486,11.49959,49.96104
STE DICK 6 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4739,1,1,6/20/14,171,6/24/14,175,30625,5359375,3,1,Laying,1,0,2,0,2,1,0,1,Buckbrush,Woody,Woody,70,47,34,28,95.6,81.4,0,0,10.2,6.4,0.6,7.6,98,9.6,19,10,0,3,13,1.883333333,1.713566317,5.15,1.386969434,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,53.32331479,29.50035922,12.86290901,42.36326824,68.79425026,12.2889295,14.2722696,26.5611991,77.19380716,0,0.151264163,0.151264163,55.54975,3085.774725,338.319398,114460.0151,310.55286,96443.07885,97.00891,54.05656,25.48931,92.75144,15.38569,28.68527,64.53193,0,0
STE DICK 6 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4740,2,1,6/20/14,171,6/27/14,178,31684,5639752,3,1,Incubation,3,0,2,0,2,1,0,1,Buckbrush,Woody,Woody,70,47,34,28,95.6,81.4,0,0,10.2,6.4,0.6,7.6,98,9.6,19,10,0,3,13,1.883333333,1.713566317,5.15,1.386969434,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,53.32331479,29.50035922,12.86290901,42.36326824,68.79425026,12.2889295,14.2722696,26.5611991,77.19380716,0,0.151264163,0.151264163,55.54975,3085.774725,338.319398,114460.0151,310.55286,96443.07885,97.00891,54.05656,25.48931,92.75144,15.38569,28.68527,64.53193,0,0
STE DICK 6 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4741,3,1,6/20/14,171,6/29/14,180,32400,5832000,2,1,Incubation,3,0,2,0,2,1,0,1,Buckbrush,Woody,Woody,70,47,34,28,95.6,81.4,0,0,10.2,6.4,0.6,7.6,98,9.6,19,10,0,3,13,1.883333333,1.713566317,5.15,1.386969434,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,53.32331479,29.50035922,12.86290901,42.36326824,68.79425026,12.2889295,14.2722696,26.5611991,77.19380716,0,0.151264163,0.151264163,55.54975,3085.774725,338.319398,114460.0151,310.55286,96443.07885,97.00891,54.05656,25.48931,92.75144,15.38569,28.68527,64.53193,0,0
STE DICK 6 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4742,4,1,6/20/14,171,7/2/14,183,33489,6128487,3,1,Incubation,3,0,2,0,2,1,0,1,Buckbrush,Woody,Woody,70,47,34,28,95.6,81.4,0,0,10.2,6.4,0.6,7.6,98,9.6,19,10,0,3,13,1.883333333,1.713566317,5.15,1.386969434,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,53.32331479,29.50035922,12.86290901,42.36326824,68.79425026,12.2889295,14.2722696,26.5611991,77.19380716,0,0.151264163,0.151264163,55.54975,3085.774725,338.319398,114460.0151,310.55286,96443.07885,97.00891,54.05656,25.48931,92.75144,15.38569,28.68527,64.53193,0,0
STE DICK 6 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4743,5,1,6/20/14,171,7/4/14,185,34225,6331625,2,1,Incubation,3,0,2,0,2,1,0,1,Buckbrush,Woody,Woody,70,47,34,28,95.6,81.4,0,0,10.2,6.4,0.6,7.6,98,9.6,19,10,0,3,13,1.883333333,1.713566317,5.15,1.386969434,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,53.32331479,29.50035922,12.86290901,42.36326824,68.79425026,12.2889295,14.2722696,26.5611991,77.19380716,0,0.151264163,0.151264163,55.54975,3085.774725,338.319398,114460.0151,310.55286,96443.07885,97.00891,54.05656,25.48931,92.75144,15.38569,28.68527,64.53193,0,0
STE DICK 6 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,7375,6,1,6/20/14,171,7/8/14,189,35721,6751269,4,0,Nestling,0,3,0,2,2,0,1,1,Buckbrush,Woody,Woody,70,47,34,28,95.6,81.4,0,0,10.2,6.4,0.6,7.6,98,9.6,19,10,0,3,13,1.883333333,1.713566317,5.15,1.386969434,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,53.32331479,29.50035922,12.86290901,42.36326824,68.79425026,12.2889295,14.2722696,26.5611991,77.19380716,0,0.151264163,0.151264163,55.54975,3085.774725,338.319398,114460.0151,310.55286,96443.07885,97.00891,54.05656,25.48931,92.75144,15.38569,28.68527,64.53193,0,0
STE DICK 7 14,2014,DICK,STE,W,113.66,STE.W,GrazeBurn,Yes,No,2,4,4745,1,1,6/5/14,156,6/24/14,175,30625,5359375,3,1,Nestling,2,3,0,1,1,0,1,1,Fescue,Grass,Herbaceous,60,35,23,17,90.8,71.8,0,12.6,10.8,1.2,3.8,0,95.6,7.4,2,1,1,1,3,2.166666667,1.944926244,4.4,0.820782682,0.570979399,0.014522522,0.271315641,0.117182821,0.025999617,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,61.21462032,23.0876458,11.45072739,34.53837319,68.70691756,14.62752709,12.04643581,26.6739629,89.96343448,0,0.086539859,0.086539859,102.521943,10510.7488,280.177939,78499.6775,520.734597,271164.5205,93.76829,46.16836,23.39457,81.52788,15.20993,0,63.4914,0,0
STE DICK 7 14,2014,DICK,STE,W,113.66,STE.W,GrazeBurn,Yes,No,2,4,4746,2,1,6/5/14,156,6/25/14,176,30976,5451776,1,1,Nestling,2,3,0,1,1,0,1,1,Fescue,Grass,Herbaceous,60,35,23,17,90.8,71.8,0,12.6,10.8,1.2,3.8,0,95.6,7.4,2,1,1,1,3,2.166666667,1.944926244,4.4,0.820782682,0.570979399,0.014522522,0.271315641,0.117182821,0.025999617,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,61.21462032,23.0876458,11.45072739,34.53837319,68.70691756,14.62752709,12.04643581,26.6739629,89.96343448,0,0.086539859,0.086539859,102.521943,10510.7488,280.177939,78499.6775,520.734597,271164.5205,93.76829,46.16836,23.39457,81.52788,15.20993,0,63.4914,0,0
STE DICK 7 14,2014,DICK,STE,W,113.66,STE.W,GrazeBurn,Yes,No,2,4,4747,3,1,6/5/14,156,6/26/14,177,31329,5545233,1,1,Nestling,2,3,0,1,1,0,1,1,Fescue,Grass,Herbaceous,60,35,23,17,90.8,71.8,0,12.6,10.8,1.2,3.8,0,95.6,7.4,2,1,1,1,3,2.166666667,1.944926244,4.4,0.820782682,0.570979399,0.014522522,0.271315641,0.117182821,0.025999617,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,61.21462032,23.0876458,11.45072739,34.53837319,68.70691756,14.62752709,12.04643581,26.6739629,89.96343448,0,0.086539859,0.086539859,102.521943,10510.7488,280.177939,78499.6775,520.734597,271164.5205,93.76829,46.16836,23.39457,81.52788,15.20993,0,63.4914,0,0
STE DICK 7 14,2014,DICK,STE,W,113.66,STE.W,GrazeBurn,Yes,No,2,4,7376,4,1,6/5/14,156,6/27/14,178,31684,5639752,1,0,Nestling,2,3,0,1,1,0,1,1,Fescue,Grass,Herbaceous,60,35,23,17,90.8,71.8,0,12.6,10.8,1.2,3.8,0,95.6,7.4,2,1,1,1,3,2.166666667,1.944926244,4.4,0.820782682,0.570979399,0.014522522,0.271315641,0.117182821,0.025999617,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,61.21462032,23.0876458,11.45072739,34.53837319,68.70691756,14.62752709,12.04643581,26.6739629,89.96343448,0,0.086539859,0.086539859,102.521943,10510.7488,280.177939,78499.6775,520.734597,271164.5205,93.76829,46.16836,23.39457,81.52788,15.20993,0,63.4914,0,0
STE DICK 8 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4749,1,1,6/28/14,179,7/2/14,183,33489,6128487,3,1,Laying,1,0,0,0,0,0,0,0,Osage orange,Woody,Woody,90,60,30,21,76.8,63,0,10.2,12.8,16,12,25.2,88.6,7.4,0,5,0,0,5,1.7,2.974894956,4.15,2.323223713,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.46414961,30.31911589,13.02482455,43.34394044,63.19441362,16.3169118,16.48443004,32.80134184,77.25804474,0,0.190720317,0.190720317,56.067363,3143.549194,309.306911,95670.76519,203.368294,41358.663,93.27093,52.81691,25.66208,96.84668,21.49805,25.74306,76.62747,0,27.77422
STE DICK 8 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4750,2,1,6/28/14,179,7/4/14,185,34225,6331625,2,1,Incubation,3,0,2,0,2,1,0,1,Osage orange,Woody,Woody,90,60,30,21,76.8,63,0,10.2,12.8,16,12,25.2,88.6,7.4,0,5,0,0,5,1.7,2.974894956,4.15,2.323223713,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.46414961,30.31911589,13.02482455,43.34394044,63.19441362,16.3169118,16.48443004,32.80134184,77.25804474,0,0.190720317,0.190720317,56.067363,3143.549194,309.306911,95670.76519,203.368294,41358.663,93.27093,52.81691,25.66208,96.84668,21.49805,25.74306,76.62747,0,27.77422
STE DICK 8 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4751,3,1,6/28/14,179,7/8/14,189,35721,6751269,4,1,Incubation,3,0,2,0,2,1,0,1,Osage orange,Woody,Woody,90,60,30,21,76.8,63,0,10.2,12.8,16,12,25.2,88.6,7.4,0,5,0,0,5,1.7,2.974894956,4.15,2.323223713,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.46414961,30.31911589,13.02482455,43.34394044,63.19441362,16.3169118,16.48443004,32.80134184,77.25804474,0,0.190720317,0.190720317,56.067363,3143.549194,309.306911,95670.76519,203.368294,41358.663,93.27093,52.81691,25.66208,96.84668,21.49805,25.74306,76.62747,0,27.77422
STE DICK 8 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4752,4,1,6/28/14,179,7/11/14,192,36864,7077888,3,1,Incubation,3,0,2,0,2,1,0,1,Osage orange,Woody,Woody,90,60,30,21,76.8,63,0,10.2,12.8,16,12,25.2,88.6,7.4,0,5,0,0,5,1.7,2.974894956,4.15,2.323223713,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.46414961,30.31911589,13.02482455,43.34394044,63.19441362,16.3169118,16.48443004,32.80134184,77.25804474,0,0.190720317,0.190720317,56.067363,3143.549194,309.306911,95670.76519,203.368294,41358.663,93.27093,52.81691,25.66208,96.84668,21.49805,25.74306,76.62747,0,27.77422
STE DICK 8 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4753,5,1,6/28/14,179,7/14/14,195,38025,7414875,3,1,Incubation,3,0,2,0,2,1,0,1,Osage orange,Woody,Woody,90,60,30,21,76.8,63,0,10.2,12.8,16,12,25.2,88.6,7.4,0,5,0,0,5,1.7,2.974894956,4.15,2.323223713,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.46414961,30.31911589,13.02482455,43.34394044,63.19441362,16.3169118,16.48443004,32.80134184,77.25804474,0,0.190720317,0.190720317,56.067363,3143.549194,309.306911,95670.76519,203.368294,41358.663,93.27093,52.81691,25.66208,96.84668,21.49805,25.74306,76.62747,0,27.77422
STE DICK 8 14,2014,DICK,STE,N,113.66,STE.N,GrazeBurn,Yes,No,2,4,4754,6,1,6/28/14,179,7/16/14,197,38809,7645373,2,0,Nestling,1,2,0,2,2,0,1,1,Osage orange,Woody,Woody,90,60,30,21,76.8,63,0,10.2,12.8,16,12,25.2,88.6,7.4,0,5,0,0,5,1.7,2.974894956,4.15,2.323223713,0.51521484,0.010273935,0.315837842,0.129102626,0.029570757,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,52.46414961,30.31911589,13.02482455,43.34394044,63.19441362,16.3169118,16.48443004,32.80134184,77.25804474,0,0.190720317,0.190720317,56.067363,3143.549194,309.306911,95670.76519,203.368294,41358.663,93.27093,52.81691,25.66208,96.84668,21.49805,25.74306,76.62747,0,27.77422
STE DICK 9 14,2014,DICK,STE,W,113.66,STE.W,GrazeBurn,Yes,No,2,4,4758,1,1,6/28/14,179,7/4/14,185,34225,6331625,3,1,Laying,2,0,1,0,1,1,0,1,Agrimony,Forb,Herbaceous,60,56,,,88.4,62.2,0,0.6,31,0,0.6,15.8,98,8.2,51,15,3,73,91,2.983333333,1.937567203,4.85,1.980829172,0.570979399,0.014522522,0.271315641,0.117182821,0.025999617,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,59.50298156,23.08535662,13.25500472,36.34036135,55.94010769,33.16267881,6.617962802,39.78064161,66.04521731,22.81790801,0.000351203,22.81825922,39.053094,1525.144151,110.461389,12201.71846,427.180572,182483.2411,98.39869,44.65107,28.78068,63.68584,28.06744,12.92908,26.25161,22.85185,0
STE DICK 9 14,2014,DICK,STE,W,113.66,STE.W,GrazeBurn,Yes,No,2,4,7378,2,1,6/28/14,179,7/8/14,189,35721,6751269,4,0,Incubation,3,0,1,0,1,1,0,1,Agrimony,Forb,Herbaceous,60,56,,,88.4,62.2,0,0.6,31,0,0.6,15.8,98,8.2,51,15,3,73,91,2.983333333,1.937567203,4.85,1.980829172,0.570979399,0.014522522,0.271315641,0.117182821,0.025999617,0.537444337,0.01347255,0.292141906,0.130764136,0.026177071,59.50298156,23.08535662,13.25500472,36.34036135,55.94010769,33.16267881,6.617962802,39.78064161,66.04521731,22.81790801,0.000351203,22.81825922,39.053094,1525.144151,110.461389,12201.71846,427.180572,182483.2411,98.39869,44.65107,28.78068,63.68584,28.06744,12.92908,26.25161,22.85185,0
KLN DICK 1 15,2015,DICK,KLN,W,67.94,KLN.W,PBG/EIS,Yes,No,0,0,5849,1,1,,0,8/2/15,214,45796,9800344,3,1,Incubation,3,0,0,0,0,0,0,0,Goldenrod,Forb,Herbaceous,54.5,31,12,5.5,71.8,20.4,9,8.2,24.8,34.2,3,0,98,8.2,0,0,0,2,2,1.966666667,2.327756942,4.7,1.976173868,0.710862358,0.015203474,0.186107344,0.077239764,0.01058706,0.681726016,0.015637431,0.220484338,0.063556678,0.018595536,75.46414982,15.77117399,7.044854005,22.81602799,90.04271725,5.526900831,2.071785994,7.598686824,95.88346263,0,0.000502219,0.000502219,217.168334,47162.08529,372.884256,139042.6684,30.36011,921.7362792,43.01804,21.47222,23.51451,17.3302,9.44102,35.61711,5.67799,0,50.4772
